Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,BEAM,0,0,0,0,867130000.0,1110000000.0,N/A,N/A,N/A,9.33,9.33,-14.85,-14.85,0.0,-417522.22,-29.07,-66.67,0.0,0.0,N/A,-71650000.0,-71650000.0,-91040000.0,-14.05,N/A,91850000.0,1.89,31240000.0,30.94,3.24,-27.45,-72000000.0,-52030000.0,N/A,16.95,19.54,49660000.0,49660000.0,30940000.0,13.61,23.31,5.12,5.12,3.3,N/A
0,0,BEN,0,0,0,0,9510000000.0,5050000000.0,9.85,9.6,1.7,1.68,0.96,0.89,3.41,17.29,27.35,6.72,8.71,5680000000.0,11.44,-6.7,2380000000.0,1610000000.0,971300000.0,1.96,-78.5,5840000000.0,11.79,1010000000.0,9.18,4.91,20.0,-101600000.0,1210000000.0,1.31,16.97,23.15,6120000.0,495310000.0,269350000.0,45.85,52.24,30360000.0,6.2,11.32,28760000.0
0,0,BF-B,0,0,0,0,30110000000.0,32130000000.000004,36.32,35.09,4.62,9.14,15.42,9.46,26.62,25.25,32.64,12.98,49.06,3400000000.0,7.12,-0.6,2170000000.0,1180000000.0,858000000.0,1.78,1.8,276000000.0,0.58,2350000000.0,117.36,4.51,4.2,732000000.0,334250000.0,0.76,59.57,64.12,1270000.0,309100000.0,356520000.0,N/A,N/A,9200000.0,7.82,N/A,10180000.0
0,0,BHI,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BIG,0,0,0,0,976800000.0,2470000000.0,4.04,N/A,N/A,0.18,1.16,0.46,5.24,4.55,3.15,4.02,31.52,5320000000.0,135.64,0.5,2109999999.9999998,303260000.0,242460000.0,6.16,-13.2,52720000.0,1.35,1550000000.0,183.23,1.22,21.66,338970000.0,289130000.0,2.18,19.06,22.52,2110000.0,39230000.0,38780000.0,2.18,108.26,7650000.0,3.72,26.99,4900000.0
0,0,BIIB,0,0,0,0,51240000000.0,53750000000.0,9.71,9.85,6.52,3.95,4.08,3.73,6.87,40.76,52.25,17.92,44.56,14420000000.0,79.62,1.3,12420000000.0,8000000000.0,5880000000.0,32.4,-0.7,3860000000.0,23.66,6370000000.0,50.77,1.73,75.0,7090000000.0,5450000000.0,0.51,308.61,302.22,2089999.9999999998,166090000.0,162170000.0,0.66,93.15,4170000.0,1.87,2.57,3010000.0
0,0,BK,0,0,0,0,30860000000.0,N/A,7.54,9.74,2.42,1.99,0.82,N/A,N/A,27.06,34.69,1.1,10.8,16530000000.000002,17.92,1.2,16489999999.999998,N/A,4290000000.0,4.63,3.6,210270000000.0,237.47,73590000000.0,N/A,N/A,42.47,-640000000.0,N/A,1.1,34.88,43.1,7070000.0,885440000.0,883960000.0,0.0,0.0,7390000.0,1.17,0.84,8900000.0
0,0,BKS,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BLK,0,0,0,0,77430000000.0,77550000000.0,18.49,18.94,6.44,5.25,2.31,5.2,14.49,28.38,34.05,N/A,N/A,14900000000.0,95.99,10.9,7410000000.0,5490000000.0,4230000000.0000005,26.98,-23.5,7980000000.0,51.46,5930000000.0,16.97,N/A,216.15,N/A,N/A,1.29,458.42,486.98,154260000.0,154260000.0,118170000.0,3.32,84.87,1830000.0,2.28,1.55,1450000.0
0,0,BLL,0,0,0,0,21030000000.0,28230000000.0,46.45,23.31,2.9,1.9,7.79,2.46,18.82,4.11,10.55,4.52,13.92,11470000000.0,34.89,0.0,2270000000.0,1890000000.0,472000000.0,1.4,-80.3,801000000.0,2.46,8000000000.0,296.22,1.06,8.3,969000000.0,874500000.0,0.49,65.14,67.88,2660000.0,326000000.0,322590000.0,0.68,84.87,5180000.0,2.23,1.85,5500000.0
0,0,BMC,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BMS,0,0,0,0,5220000000.0,6570000000.0,22.36,19.08,3.91,1.32,4.26,1.62,12.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,805100000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BMY,0,0,0,0,138140000000.0,167350000000.0,96.9,9.88,1.07,3.68,2.77,5.4,21.68,3.08,24.63,5.82,3.0,31010000000.0,16.66,82.1,18930000000.0,11580000000.0,954000000.0,0.51,N/A,18320000000.0,8.1,47530000000.0,95.1,1.66,22.06,10570000000.0,9500000000.0,0.72,58.21,60.3,16579999.999999998,2260000000.0,2260000000.0,0.11,79.09,31870000.0,2.05,1.41,27440000.0
0,0,BRCM,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BRK-B,0,0,0,0,421930000000.0,483520000000.0,43.62,93.46,0.26,1.79,1.13,2.04,N/A,3.9,5.72,1.22,2.77,256690000000.0,157504.42,1.0,105480000000.0,24920000000.0,10010000000.0,6142.19,N/A,137259999999.99998,84728.78,104230000000.0,27.78,2.0,229292.47,37910000000.0,1750000000.0,0.79,183.02,209.48,9000000.0,1390000000.0,1330000.0,N/A,N/A,14690000.0,2.01,1.23,17590000.0
0,0,BSX,0,0,0,0,51780000000.0,62010000000.0,12.17,33.9,2.41,4.84,3.75,5.75,42.94,39.75,14.97,3.74,37.22,10790000000.0,7.74,2.0,7630000000.0,2670000000.0,4290000000.0,3.04,-97.4,370000000.0,0.26,10600000000.0,76.82,1.21,9.86,1410000000.0,3350000000.0,0.95,34.49,39.67,12390000.0,1400000000.0,1390000000.0,0.24,95.35,10310000.0,0.84,0.74,9860000.0
0,0,BTU,0,0,0,0,266720000.00000003,935620000.0,N/A,N/A,N/A,0.07,0.11,0.22,3.67,-11.03,-3.73,-1.45,-15.56,4219999999.9999995,41.82,-32.3,1090000000.0,624800000.0,-469600000.0,-4.612,N/A,682500000.0,6.99,1380000000.0,54.34,1.76,25.48,475100000.0,453880000.0,1.55,3.1823,6.9864,2570000.0,97700000.0,56710000.0,14.85,3.22,6370000.0,2.54,9.44,4320000.0
0,0,BWA,0,0,0,0,5770000000.0,6820000000.0,8.02,9.01,1.08,0.58,1.22,0.69,4.05,7.24,11.63,7.32,16.5,9880000000.0,48.08,-11.2,2100000000.0,1590000000.0,715000000.0,3.47,-19.4,901000000.0,4.35,1950000000.0,40.09,1.76,22.79,1230000000.0,800000000.0,1.71,25.88,35.12,4179999.9999999995,207310000.0,205220000.0,0.51,96.45,15870000.0,4.66,8.68,13960000.0
0,0,BXP,0,0,0,0,13330000000.0,25360000000.0,14.63,28.17,27.06,4.45,2.28,8.49,11.55,31.18,35.66,3.11,13.24,2950000000.0,19.09,3.5,1840000000.0,1720000000.0,910430000.0,5.87,396.5,660730000.0,4.25,12490000000.0,148.31,4.09,37.65,N/A,N/A,1.11,91.73,124.07,1410000.0,155320000.0,154980000.0,0.14,98.97,2280000.0,1.56,1.69,2250000.0
0,0,C,0,0,0,0,96430000000.0,N/A,6.41,14.29,3.04,1.34,0.55,N/A,N/A,27.02,32.96,0.83,8.85,63720000000.0,29.11,-14.1,66069999999.99999,N/A,16010000000.000002,7.26,-46.5,899760000000.0,432.2,624390000000.0,N/A,N/A,83.75,-754000000.0,N/A,1.83,43.5,65.22,29900000.0,2080000000.0,2080000000.0,0.25,81.98,28870000.0,0.92,1.39,24020000.0
0,0,CA,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CAB,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CAG,0,0,0,0,16329999999.999998,26250000000.0,21.49,15.04,2.25,1.57,2.1,2.53,14.51,7.37,16.27,4.7,10.0,10380000000.0,21.36,-5.6,2720000000.0,2049999999.9999998,765200000.0,1.58,-15.5,99000000.0,0.2,10280000000.0,130.77,0.87,15.98,1280000000.0,764310000.0,0.74,31.83,30.46,5290000.0,487080000.0,485710000.0,0.32,88.03,12330000.0,2.68,3.29,13200000.0
0,0,CAH,0,0,0,0,14160000000.0,20430000000.0,N/A,8.88,1.72,0.1,14.17,0.14,7.59,-2.81,1.18,2.7,-119.52,149660000000.0,505.6,5.3,6830000000.0,2730000000.0,-4210000000.0,-14.23,-21.4,1660000000.0,5.69,8359999999.999999,834.33,1.03,3.42,2029999999.9999998,1670000000.0,0.98,48.42,51.8,3130000.0,291780000.0,291280000.0,0.16,91.51,3940000.0,1.44,1.54,3630000.0
0,0,CAM,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CAMP,0,0,0,0,237530000.0,369280000.0,N/A,114.94,9.61,0.64,1.72,1.01,-59.21,-21.66,-4.22,-1.76,-46.16,366110000.0,10.87,3.3,143300000.0,16530000.000000002,-79300000.0,-2.36,N/A,107400000.0,3.13,239150000.0,173.4,1.96,4.02,11540000.0,12880000.0,2.39,5.47,8.64,34330000.0,34330000.0,32960000.0,3.97,75.67,2009999.9999999998,4.01,7.16,2170000.0
0,0,CAT,0,0,0,0,58070000000.0,88040000000.0,11.33,20.92,6.05,1.18,4.09,1.73,8.77,10.41,14.77,6.09,35.69,50970000000.0,91.8,-21.0,14460000000.0,10000000000.0,5300000000.0,9.46,-41.9,6250000000.0,11.53,37130000000.0,260.79,1.42,26.2,6920000000.0,5060000000.0,1.08,112.66,130.68,5700000.0,541240000.0,540840000.0,0.19,70.02,8560000.0,1.5,1.58,9060000.0
0,0,CB,0,0,0,0,44680000000.0,59690000000.0,12.36,10.02,1.27,1.33,0.86,1.76,N/A,10.79,13.04,1.61,7.01,33970000000.0,74.78,-3.4,8720000000.0,4730000000.0,3670000000.0,8.02,-75.8,5100000000.0,11.3,18430000000.0,35.31,0.35,115.64,6730000000.0,5080000000.0,0.69,108.04,139.21,3080000.0,451360000.0,448610000.0,0.53,90.4,3580000.0,1.18,0.8,4010000.0
0,0,CBG,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CBS,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CCE,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CCI,0,0,0,0,64470000000.0,88720000000.0,87.4,64.94,3.03,11.2,6.37,15.36,28.45,14.75,27.48,2.6,7.79,5780000000.0,13.88,0.9,3780000000.0,3100000000.0,739000000.0,1.77,-4.1,310000000.0,0.74,24560000000.0,242.68,0.47,24.27,2840000000.0,423620000.0,0.35,152.81,146.27,2810000.0,416750000.0,414570000.0,0.43,93.22,8660000.0,3.52,2.41,8000000.0
0,0,CCL,0,0,0,0,11120000000.0,24180000000.0,5.26,7.62,N/A,0.47,0.46,1.15,5.53,8.94,14.97,4.31,7.72,20940000000.0,30.45,2.5,7920000000.0,5350000000.0,1870000000.0,2.72,N/A,1350000000.0,1.98,14430000000.0,59.42,0.27,35.46,5270000000.0,-458500000.0,1.96,12.77,34.24,61160000.0,599690000.0,526039999.99999994,15.44,76.12,101850000.0,1.04,29.29,39100000.0
0,0,CELG,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CERN,0,0,0,0,20390000000.0,21330000000.0,41.61,23.36,2.96,3.72,5.28,3.73,15.88,8.93,12.37,6.44,11.35,5710000000.0,18.17,1.6,4620000000.0,1170000000.0,510390000.0,1.61,-11.5,398780000.0,1.31,1520000000.0,39.3,1.93,12.7,1280000000.0,559880000.0,0.86,66.32,70.06,2840000.0,304350000.0,293420000.0,3.63,86.01,14590000.0,6.32,5.4,10980000.0
0,0,CF,0,0,0,0,5890000000.0,9880000000.0,12.35,16.39,0.97,1.33,2.03,2.17,5.27,10.33,20.35,4.57,11.18,4560000000.0,20.88,-3.0,1170000000.0,1830000000.0,471000000.0,2.15,-24.4,753000000.0,3.52,4750000000.0,87.9,1.2,12.76,1490000000.0,891880000.0,1.08,27.46,38.3,3580000.0,213800000.0,212650000.0,7.86,16.19,5870000.0,1.73,3.61,5400000.0
0,0,CFN,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CHK,0,0,0,0,142830000.0,11230000000.0,0.37,N/A,N/A,0.01,0.05,1.32,4.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2800000000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.24,104.03,4480000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CHRW,0,0,0,0,9690000000.0,11160000000.0,19.99,25.71,3.41,0.64,6.1,0.73,14.4,3.21,4.39,8.84,30.45,15360000000.0,112.67,1.4,1290000000.0,758120000.0,493330000.0,3.6,-51.7,294570000.0,2.19,1770000000.0,111.54,1.44,11.79,636990000.0,465010000.0,0.54,70.13,73.71,2110000.0,134610000.0,133840000.0,0.87,98.82,12740000.0,6.16,11.05,12670000.0
0,0,CI,0,0,0,0,69840000000.0,101870000000.0,14.53,10.25,0.89,0.46,1.55,0.66,N/A,3.19,5.71,3.56,11.27,154170000000.0,412.56,1.1,25260000000.0,11370000000.0,4920000000.0,13.03,-13.7,5420000000.0,14.7,37100000000.0,82.22,0.76,122.1,8180000000.0,2750000000.0,0.68,179.53,191.85,2890000.0,368980000.0,367750000.0,1.45,92.71,4310000.0,1.82,1.17,4460000.0
0,0,CIM,0,0,0,0,1480000000.0,N/A,11.49,4.33,N/A,130.06,0.46,N/A,N/A,-9.94,85.34,-0.31,-2.09,758150000.0,4.05,-50.4,850510000.0,N/A,-149100000.0,-0.8,N/A,261490000.0,1.41,15140000000.0,466.73,2.36,17.45,N/A,N/A,0.92,8.04,17.11,6250000.0,192220000.0,182510000.0,1.5,50.69,27210000.0,3.04,14.31,6250000.0
0,0,CINF,0,0,0,0,8960000000.0,9440000000.0,174.16,14.71,N/A,1.62,1.11,1.67,N/A,1.34,1.45,0.22,0.91,5670000000.0,34.76,N/A,2630000000.0,157000000.0,76000000.0,0.47,N/A,486000000.0,3.02,960000000.0,11.94,1.11,50.01,1180000000.0,121120000.0,0.56,73.61,96.69,1230000.0,160800000.0,156560000.0,6.57,64.91,2300000.0,2.0,1.77,1930000.0
0,0,CL,0,0,0,0,59420000000.0,66410000000.0,23.68,23.7,3.6,3.75,528.66,4.18,16.24,15.86,23.05,16.39,4083.97,15910000000.0,18.54,5.5,9340000000.0,4059999999.9999995,2520000000.0,2.93,27.7,897000000.0,1.05,7850000000.0,2300.88,0.96,-0.13,3300000000.0,2460000000.0,0.59,68.81,69.47,5670000.0,856530000.0,796890000.0,0.24,80.93,10750000.0,2.51,1.35,10220000.0
0,0,CLDX,0,0,0,0,42670000.0,-21710000.0,N/A,N/A,N/A,8.58,0.43,-4.77,0.41,0.0,-1077.44,-25.25,-47.11,4880000.0,0.31,91.4,-39100000.0,-47820000.0,-46260000.0,-2.931,N/A,53720000.0,3.04,N/A,N/A,5.11,4.73,N/A,N/A,3.07,2.0854,2.2711,18940000.0,18940000.0,16590000.0,0.19,23.25,0.59,0.59,1.62,N/A
0,0,CLF,0,0,0,0,1870000000.0,3630000000.0,4.51,14.56,N/A,0.67,5.22,1.66,6.3,14.71,21.87,7.73,75.31,1990000000.0,7.19,-23.3,575700000.0,520299999.99999994,294500000.0,1.034,-89.6,352600000.0,1.3,2170000000.0,607.04,2.19,1.33,567900000.0,-304450000.0,1.92,4.0211,6.382,13720000.0,398610000.0,267149999.99999997,1.56,61.95,98640000.0,7.8,50.03,101810000.0
0,0,CLX,0,0,0,0,25440000000.0,28210000000.0,29.66,28.65,5.07,4.05,36.6,4.43,20.73,13.67,18.38,13.28,117.89,6370000000.0,50.56,15.0,2730000000.0,1340000000.0,870000000.0,6.82,28.9,496000000.0,3.94,3280000000.0,472.23,0.98,5.52,1200000000.0,776370000.0,0.22,186.65,165.07,2650000.0,125930000.0,125570000.0,0.13,81.76,10580000.0,5.01,9.58,9870000.0
0,0,CMA,0,0,0,0,4710000000.0,N/A,6.39,21.05,7.52,1.53,0.64,N/A,N/A,28.8,38.59,1.08,10.72,2760000000.0,18.92,-60.4,3270000000.0,N/A,789000000.0,5.37,N/A,5470000000.0,39.37,10120000000.0,N/A,N/A,53.24,1750000000.0,N/A,1.84,31.35,54.97,3060000.0,139040000.0,137690000.0,0.99,87.22,5440000.0,1.66,4.5,4890000.0
0,0,CMCSA,0,0,0,0,166750000000.0,261810000000.0,14.5,15.58,1.31,1.55,2.05,2.41,8.0,10.72,19.13,5.01,14.78,108690000000.0,23.86,-0.9,74500000000.0,33689999999.999996,11650000000.0,2.52,-39.6,8520000000.0,1.87,108740000000.0,129.39,0.87,17.86,24290000000.0,13760000000.0,0.96,36.27,41.76,29340000.0,4550000000.0,4520000000.0,0.69,85.05,83220000.0,3.51,1.84,85570000.0
0,0,CME,0,0,0,0,64000000000.0,66620000000.00001,26.8,23.09,2.34,12.28,2.41,12.78,18.09,45.88,57.4,1.78,9.04,5200000000.0,14.55,29.1,4860000000.0,3460000000.0,2390000000.0,6.66,54.2,929200000.0,2.59,4170000000.0,15.69,1.01,74.28,2760000000.0,1900000000.0,0.33,176.93,196.55,2650000.0,358580000.0,349620000.0,1.56,87.98,5600000.0,2.72,1.76,5040000.0
0,0,CMG,0,0,0,0,25030000000.0,27090000000.0,75.11,94.34,4.6,4.47,14.97,4.76,33.18,5.95,7.88,5.7,21.45,5690000000.0,204.9,7.8,1900000000.0,665430000.0,338410000.0,11.95,-13.3,881290000.0,31.6,2940000000.0,176.02,1.62,60.11,721120000.0,380470000.0,1.18,775.26,795.57,27890000.0,27890000.0,25750000.0,2.54,73.78,1610000.0,2.01,6.48,1900000.0
0,0,CMI,0,0,0,0,22970000000.0,24780000000.0,11.37,21.19,4.44,1.06,3.25,1.1,7.23,9.34,10.59,7.49,25.4,22580000000.0,147.16,-16.5,5980000000.0,3070000000.0,2109999999.9999998,13.68,-22.9,2029999999.9999998,13.77,3840000000.0,47.83,1.4,47.94,3150000000.0,1780000000.0,1.16,145.0,163.05,1530000.0,147530000.0,146770000.0,0.33,85.49,3700000.0,2.78,2.52,3670000.0
0,0,CMS,0,0,0,0,15830000000.0,29330000000.0,22.2,21.28,3.27,2.37,3.05,4.41,12.31,10.68,20.26,3.22,14.07,6650000000.0,23.49,-9.5,2560000000.0,2210000000.0,710000000.0,2.49,14.1,834000000.0,2.91,14340000000.0,274.55,0.96,18.12,1370000000.0,-455000000.0,0.2,57.78,62.05,2800000.0,286220000.0,284710000.0,0.46,94.55,4000000.0,1.63,1.61,3550000.0
0,0,CNP,0,0,0,0,8560000000.000001,23430000000.0,12.8,13.61,80.08,0.7,1.29,1.9,8.35,-4.71,13.07,2.97,-5.33,12240000000.0,24.37,-2.8,3320000000.0,2910000000.0,-522000000.0,-1.39,N/A,946000000.0,1.88,15280000000.0,219.25,1.03,10.4,2029999999.9999998,-1470000000.0,0.97,16.1,22.82,9050000.0,502660000.0,501290000.0,0.21,88.76,20100000.0,2.48,4.54,21360000.0
0,0,CNX,0,0,0,0,2000000000.0,4790000000.0,5.47,N/A,N/A,1.48,0.52,3.53,13.49,-23.52,19.04,1.89,-4.34,1370000000.0,7.29,-36.5,1030000000.0,1280000000.0,-322480000.0,-1.72,N/A,32030000.0,0.17,2830000000.0,61.02,1.17,20.51,939290000.0,-230130000.0,1.61,9.15,7.81,6570000.0,187060000.0,184960000.0,84.95,0.0,22570000.0,3.31,20.38,22450000.0
0,0,COF,0,0,0,0,28320000000.0,N/A,12.29,23.92,0.13,1.04,0.5,N/A,N/A,14.87,19.59,0.72,5.05,18790000000.0,40.44,-66.1,22360000000.0,N/A,2410000000.0,5.19,N/A,27990000000.0,61.47,58440000000.0,N/A,N/A,113.38,17170000000.000002,N/A,1.74,55.16,85.2,5480000.0,455310000.0,450920000.0,0.86,91.3,7490000.0,1.21,1.66,6700000.0
0,0,COG,0,0,0,0,8170000000.0,9230000000.0,17.99,29.59,24.03,4.66,3.77,5.1,8.37,27.42,35.67,8.53,21.04,1720000000.0,4.21,-41.5,1330000000.0,1030000000.0,472220000.0,1.14,-79.5,202840000.0,0.51,1260000000.0,57.91,1.4,5.44,1070000000.0000001,59910000.0,0.27,19.06,17.08,10630000.0,398580000.0,390610000.0,2.05,100.06,11120000.0,1.39,3.23,15990000.0
0,0,COH,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,COL,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,COP,0,0,0,0,46200000000.0,52980000000.0,13.46,14.22,N/A,1.61,1.48,1.79,4.42,11.9,19.14,5.33,11.5,30400000000.0,27.55,-31.5,16180000000.0,12010000000.0,3620000000.0,3.27,N/A,8189999999.999999,7.64,14970000000.0,47.7,2.16,29.2,10310000000.0,2420000000.0,1.71,35.17,51.1,12110000.0,1070000000.0000001,1070000000.0000001,0.04,76.33,14080000.0,1.21,1.31,13730000.0
0,0,COST,0,0,0,0,134680000000.0,134009999999.99998,35.8,32.15,3.84,0.85,8.11,0.85,20.09,2.39,3.1,6.7,24.56,158350000000.0,359.19,10.4,19820000000.0,6480000000.0,3780000000.0,8.52,4.7,8710000000.0,19.74,8780000000.0,51.62,1.04,37.62,7120000000.0,3020000000.0,0.7,301.61,301.94,3960000.0,441580000.0,439010000.0,0.23,71.54,5440000.0,1.48,1.23,4860000.0
0,0,COV,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CPB,0,0,0,0,15160000000.0,20920000000.0,33.27,18.42,2.35,1.88,6.08,2.59,15.32,17.95,14.4,5.66,24.25,8080000000.0,26.84,-0.5,2710000000.0,1450000000.0,458000000.0,4.79,N/A,58000000.0,0.19,6080000000.0,243.46,0.61,8.26,1370000000.0,790000000.0,0.41,48.64,48.25,3180000.0,301740000.0,172260000.0,43.9,53.65,15140000.0,5.61,7.92,11630000.0
0,0,CRM,0,0,0,0,152720000000.0,150640000000.0,200.34,53.76,2.69,8.45,4.51,8.81,57.98,0.74,2.94,0.73,0.51,17100000000.000002,20.62,34.6,12860000000.0,2280000000.0,126000000.0,0.15,N/A,7950000000.0,8.88,6250000000.0,18.45,1.08,37.94,4330000000.0,5710000000.0,1.07,154.38,164.6,8070000.0,898880000.0,860610000.0,3.8,85.16,13070000.0,1.83,1.69,13480000.0
0,0,CSC,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CSCO,0,0,0,0,175450000000.0,164380000000.0,16.1,12.87,2.45,3.46,4.94,3.19,9.58,21.44,28.06,9.37,28.97,51550000000.0,12.04,-3.5,32670000000.0,16200000000.0,11050000000.0,2.56,2.0,27060000000.0,6.38,17070000000.0,48.04,1.81,8.38,15660000000.0,11280000000.0,0.95,40.98,44.23,33290000.0,4240000000.0,4240000000.0,0.04,73.98,34420000.0,1.46,0.81,34790000.0
